execTime = 0; time = 0
execTime = 0.00789202; time = 6.87899
execTime = 0.0078541; time = 6.88684
execTime = 0.00786125; time = 6.8947
execTime = 0.0079707; time = 6.90267
execTime = 0.00797314; time = 6.91064
execTime = 0.00793696; time = 6.91858
execTime = 0.00788377; time = 6.92646
execTime = 0.00779877; time = 6.93426
execTime = 0.00785497; time = 6.94212
execTime = 0.00773522; time = 6.94985
execTime = 0.00871821; time = 6.95857
execTime = 0.00765578; time = 6.96623
execTime = 0.00777711; time = 6.97401
execTime = 0.00771062; time = 6.98172
execTime = 0.00777314; time = 6.98949
execTime = 0.00779302; time = 6.99728
execTime = 0.00780454; time = 7.00509
execTime = 0.00777431; time = 7.01286
execTime = 0.0079054; time = 7.02077
execTime = 0.00790332; time = 7.02867
execTime = 0.00795299; time = 7.03662
execTime = 0.00778544; time = 7.04441
execTime = 0.00796442; time = 7.05237
execTime = 0.00794011; time = 7.06031
execTime = 0.0081909; time = 7.0685
execTime = 0.00797178; time = 7.07648
execTime = 0.00813602; time = 7.08461
execTime = 0.00803918; time = 7.09265
execTime = 0.00795409; time = 7.1006
execTime = 0.00795402; time = 7.10856
execTime = 0.00792139; time = 7.11648
execTime = 0.00788796; time = 7.12437
execTime = 0.00792805; time = 7.1323
execTime = 0.007954; time = 7.14025
execTime = 0.00792612; time = 7.14818
execTime = 0.00799195; time = 7.15617
execTime = 0.00808265; time = 7.16425
execTime = 0.00804712; time = 7.1723
execTime = 0.00812013; time = 7.18042
execTime = 0.00820843; time = 7.18863
execTime = 0.00811004; time = 7.19674
execTime = 0.00796328; time = 7.2047
execTime = 0.00858465; time = 7.21328
execTime = 0.00790454; time = 7.22119
execTime = 0.00785953; time = 7.22905
execTime = 0.00775492; time = 7.2368
execTime = 0.00793958; time = 7.24474
execTime = 0.00790155; time = 7.25264
execTime = 0.00803166; time = 7.26068
execTime = 0.00792257; time = 7.2686
execTime = 0.00799525; time = 7.27659
execTime = 0.00798858; time = 7.28458
execTime = 0.00795031; time = 7.29253
execTime = 0.00786418; time = 7.3004
execTime = 0.00781203; time = 7.30821
execTime = 0.00829385; time = 7.3165
execTime = 0.00769165; time = 7.32419
execTime = 0.00756684; time = 7.33176
execTime = 0.00752011; time = 7.33928
execTime = 0.00826345; time = 7.34754
execTime = 0.00782193; time = 7.35537
execTime = 0.00750305; time = 7.36287
execTime = 0.00757145; time = 7.37044
execTime = 0.00778865; time = 7.37823
execTime = 0.00765119; time = 7.38588
execTime = 0.00762421; time = 7.39351
execTime = 0.00783496; time = 7.40134
execTime = 0.00764327; time = 7.40898
execTime = 0.0080416; time = 7.41703
execTime = 0.00769241; time = 7.42472
execTime = 0.00762094; time = 7.43234
execTime = 0.007839; time = 7.44018
execTime = 0.00798374; time = 7.44816
execTime = 0.00768507; time = 7.45585
execTime = 0.00781377; time = 7.46366
execTime = 0.00762559; time = 7.47129
execTime = 0.00764171; time = 7.47893
execTime = 0.00758812; time = 7.48652
execTime = 0.00792623; time = 7.49444
execTime = 0.00751712; time = 7.50196
execTime = 0.00756166; time = 7.50952
execTime = 0.0075938; time = 7.51711
execTime = 0.00770048; time = 7.52481
execTime = 0.00769317; time = 7.53251
execTime = 0.00777583; time = 7.54028
execTime = 0.00796826; time = 7.54825
execTime = 0.0080175; time = 7.55627
execTime = 0.00795743; time = 7.56423
execTime = 0.00779202; time = 7.57202
execTime = 0.00766003; time = 7.57968
execTime = 0.00769651; time = 7.58738
execTime = 0.00762069; time = 7.595
execTime = 0.00770699; time = 7.6027
execTime = 0.00764318; time = 7.61035
execTime = 0.0076117; time = 7.61796
execTime = 0.00810174; time = 7.62606
execTime = 0.00777537; time = 7.63384
execTime = 0.0076007; time = 7.64144
execTime = 0.0081572; time = 7.64959
execTime = 0.00775382; time = 7.65735
execTime = 0.00776239; time = 7.66511
execTime = 0.00779838; time = 7.67291
execTime = 0.00813721; time = 7.68104
execTime = 0.00775077; time = 7.6888
execTime = 0.00776327; time = 7.69656
execTime = 0.00777326; time = 7.70433
execTime = 0.00766101; time = 7.71199
execTime = 0.0077472; time = 7.71974
execTime = 0.00773069; time = 7.72747
execTime = 0.00761261; time = 7.73508
execTime = 0.00761805; time = 7.7427
execTime = 0.0076143; time = 7.75032
execTime = 0.0076809; time = 7.758
execTime = 0.0077607; time = 7.76576
execTime = 0.00965127; time = 7.77541
execTime = 0.00784782; time = 7.78326
execTime = 0.0078644; time = 7.79112
execTime = 0.00796942; time = 7.79909
execTime = 0.00785833; time = 7.80695
execTime = 0.00786856; time = 7.81482
execTime = 0.00792777; time = 7.82275
execTime = 0.00787544; time = 7.83062
execTime = 0.00788468; time = 7.83851
execTime = 0.00791827; time = 7.84642
execTime = 0.00784788; time = 7.85427
execTime = 0.00778885; time = 7.86206
execTime = 0.00791458; time = 7.86997
execTime = 0.0079334; time = 7.87791
execTime = 0.00793297; time = 7.88584
execTime = 0.00784425; time = 7.89369
execTime = 0.00788859; time = 7.90157
execTime = 0.00782113; time = 7.9094
execTime = 0.00782334; time = 7.91722
execTime = 0.00775401; time = 7.92497
execTime = 0.00780835; time = 7.93278
execTime = 0.00834976; time = 7.94113
execTime = 0.00828177; time = 7.94941
execTime = 0.00817575; time = 7.95759
execTime = 0.00829231; time = 7.96588
execTime = 0.00831156; time = 7.97419
execTime = 0.00799965; time = 7.98219
execTime = 0.00795652; time = 7.99015
execTime = 0.00796556; time = 7.99811
execTime = 0.00796865; time = 8.00608
execTime = 0.00800078; time = 8.01408
execTime = 0.00798459; time = 8.02207
execTime = 0.00801758; time = 8.03009
execTime = 0.00804923; time = 8.03813
execTime = 0.00808885; time = 8.04622
execTime = 0.00803955; time = 8.05426
execTime = 0.00794471; time = 8.06221
execTime = 0.0079772; time = 8.07018
execTime = 0.00795688; time = 8.07814
execTime = 0.00791108; time = 8.08605
execTime = 0.00792007; time = 8.09397
execTime = 0.0078928; time = 8.10187
execTime = 0.00798438; time = 8.10985
execTime = 0.00841446; time = 8.11826
execTime = 0.00832958; time = 8.12659
execTime = 0.00995312; time = 8.13655
execTime = 0.00789211; time = 8.14444
execTime = 0.00786902; time = 8.15231
execTime = 0.00789736; time = 8.16021
execTime = 0.00793492; time = 8.16814
execTime = 0.00835602; time = 8.1765
execTime = 0.00828121; time = 8.18478
execTime = 0.0077287; time = 8.19251
execTime = 0.00799777; time = 8.2005
execTime = 0.00791857; time = 8.20842
execTime = 0.00804187; time = 8.21646
execTime = 0.00798063; time = 8.22445
execTime = 0.00794227; time = 8.23239
execTime = 0.00778001; time = 8.24017
execTime = 0.0080166; time = 8.24818
execTime = 0.00807059; time = 8.25625
execTime = 0.00795633; time = 8.26421
execTime = 0.00763137; time = 8.27184
execTime = 0.00768873; time = 8.27953
execTime = 0.00799961; time = 8.28753
execTime = 0.00809848; time = 8.29563
execTime = 0.00782025; time = 8.30345
execTime = 0.00773471; time = 8.31118
execTime = 0.00763873; time = 8.31882
execTime = 0.0075878; time = 8.32641
execTime = 0.00758731; time = 8.334
execTime = 0.00754789; time = 8.34155
execTime = 0.0075296; time = 8.34908
execTime = 0.00751232; time = 8.35659
execTime = 0.00762035; time = 8.36421
execTime = 0.00756979; time = 8.37178
execTime = 0.0076773; time = 8.37946
execTime = 0.0076944; time = 8.38715
execTime = 0.00777383; time = 8.39492
execTime = 0.0077954; time = 8.40272
execTime = 0.00780532; time = 8.41052
execTime = 0.00776507; time = 8.41829
execTime = 0.00774232; time = 8.42603
execTime = 0.00768142; time = 8.43371
execTime = 0.00779287; time = 8.44151
execTime = 0.00776117; time = 8.44927
execTime = 0.00775695; time = 8.45702
execTime = 0.00773317; time = 8.46476
execTime = 0.00778665; time = 8.47254
execTime = 0.00896154; time = 8.48151
execTime = 0.00779665; time = 8.4893
execTime = 0.0078112; time = 8.49711
execTime = 0.00763427; time = 8.50475
execTime = 0.00770978; time = 8.51246
execTime = 0.00769023; time = 8.52015
execTime = 0.00765007; time = 8.5278
execTime = 0.00759952; time = 8.5354
execTime = 0.00759575; time = 8.54299
execTime = 0.00753265; time = 8.55053
execTime = 0.00756592; time = 8.55809
execTime = 0.00754982; time = 8.56564
execTime = 0.00761829; time = 8.57326
execTime = 0.00765325; time = 8.58091
execTime = 0.0074995; time = 8.58841
execTime = 0.00822405; time = 8.59664
execTime = 0.00758981; time = 8.60423
execTime = 0.00761415; time = 8.61184
execTime = 0.00756113; time = 8.6194
execTime = 0.00753486; time = 8.62694
execTime = 0.00763577; time = 8.63457
execTime = 0.00764919; time = 8.64222
execTime = 0.00747544; time = 8.6497
execTime = 0.00762264; time = 8.65732
execTime = 0.00762531; time = 8.66494
execTime = 0.00774925; time = 8.67269
execTime = 0.00810486; time = 8.6808
execTime = 0.00765102; time = 8.68845
execTime = 0.0075521; time = 8.696
execTime = 0.00764734; time = 8.70365
execTime = 0.00765739; time = 8.71131
execTime = 0.00759917; time = 8.71891
execTime = 0.00773997; time = 8.72665
execTime = 0.00763735; time = 8.73428
execTime = 0.00752669; time = 8.74181
execTime = 0.00756419; time = 8.74937
execTime = 0.0074687; time = 8.75684
execTime = 0.00927083; time = 8.76611
execTime = 0.0077113; time = 8.77383
execTime = 0.00765422; time = 8.78148
execTime = 0.00771979; time = 8.7892
execTime = 0.00772844; time = 8.79693
execTime = 0.00763609; time = 8.80456
execTime = 0.0077496; time = 8.81231
execTime = 0.00775521; time = 8.82007
execTime = 0.00774288; time = 8.82781
execTime = 0.00773367; time = 8.83554
execTime = 0.00779392; time = 8.84334
execTime = 0.00773167; time = 8.85107
execTime = 0.00778083; time = 8.85885
execTime = 0.00781956; time = 8.86667
execTime = 0.00782384; time = 8.87449
execTime = 0.00778511; time = 8.88228
execTime = 0.00780267; time = 8.89008
execTime = 0.00752025; time = 8.8976
execTime = 0.00787959; time = 8.90548
execTime = 0.00769116; time = 8.91317
execTime = 0.00779001; time = 8.92096
execTime = 0.00766199; time = 8.92863
execTime = 0.0077535; time = 8.93638
execTime = 0.00768586; time = 8.94406
execTime = 0.00788494; time = 8.95195
execTime = 0.00773182; time = 8.95968
execTime = 0.00767393; time = 8.96736
execTime = 0.00761242; time = 8.97497
execTime = 0.00770865; time = 8.98268
execTime = 0.00760056; time = 8.99028
execTime = 0.00776031; time = 8.99804
execTime = 0.00771782; time = 9.00576
execTime = 0.00776306; time = 9.01352
execTime = 0.00767328; time = 9.02119
execTime = 0.00767105; time = 9.02886
execTime = 0.00768213; time = 9.03654
execTime = 0.00778574; time = 9.04433
execTime = 0.00763615; time = 9.05197
execTime = 0.0080357; time = 9.06
execTime = 0.00768781; time = 9.06769
execTime = 0.00767925; time = 9.07537
execTime = 0.00766884; time = 9.08304
execTime = 0.00778778; time = 9.09083
execTime = 0.00771913; time = 9.09855
execTime = 0.00782651; time = 9.10637
execTime = 0.00762368; time = 9.114
execTime = 0.00774419; time = 9.12174
execTime = 0.00767658; time = 9.12942
execTime = 0.00782445; time = 9.13724
execTime = 0.00776671; time = 9.14501
execTime = 0.00773898; time = 9.15275
execTime = 0.00770311; time = 9.16045
execTime = 0.00772145; time = 9.16817
execTime = 0.00771626; time = 9.17589
execTime = 0.0078227; time = 9.18371
execTime = 0.00786531; time = 9.19158
execTime = 0.00780409; time = 9.19938
execTime = 0.00762318; time = 9.207
execTime = 0.00766037; time = 9.21466
execTime = 0.00772962; time = 9.22239
execTime = 0.00782364; time = 9.23022
execTime = 0.00771909; time = 9.23794
execTime = 0.00782132; time = 9.24576
execTime = 0.00973718; time = 9.25549
execTime = 0.0079071; time = 9.2634
execTime = 0.00789643; time = 9.2713
execTime = 0.00805736; time = 9.27935
execTime = 0.00797002; time = 9.28732
execTime = 0.00785145; time = 9.29518
execTime = 0.0077158; time = 9.30289
execTime = 0.00782767; time = 9.31072
execTime = 0.00772632; time = 9.31845
execTime = 0.00960197; time = 9.32805
execTime = 0.00785414; time = 9.3359
execTime = 0.00781929; time = 9.34372
execTime = 0.00779054; time = 9.35151
execTime = 0.00772623; time = 9.35924
execTime = 0.00985009; time = 9.36909
execTime = 0.00773558; time = 9.37682
execTime = 0.007615; time = 9.38444
execTime = 0.00758208; time = 9.39202
execTime = 0.00919064; time = 9.40121
execTime = 0.00762931; time = 9.40884
execTime = 0.00768796; time = 9.41653
execTime = 0.00777283; time = 9.4243
execTime = 0.00760253; time = 9.4319
execTime = 0.00752867; time = 9.43943
execTime = 0.007606; time = 9.44704
execTime = 0.00756093; time = 9.4546
execTime = 0.00764316; time = 9.46224
execTime = 0.00764754; time = 9.46989
execTime = 0.00757079; time = 9.47746
execTime = 0.00762288; time = 9.48508
execTime = 0.00758518; time = 9.49267
execTime = 0.0076004; time = 9.50027
execTime = 0.00766398; time = 9.50793
execTime = 0.00774219; time = 9.51568
execTime = 0.00753442; time = 9.52321
execTime = 0.00808491; time = 9.5313
execTime = 0.00763371; time = 9.53893
execTime = 0.00764597; time = 9.54657
execTime = 0.00778432; time = 9.55436
execTime = 0.0077471; time = 9.56211
execTime = 0.00926301; time = 9.57137
execTime = 0.00780224; time = 9.57917
execTime = 0.00765804; time = 9.58683
execTime = 0.00766371; time = 9.59449
execTime = 0.0079784; time = 9.60247
execTime = 0.00799775; time = 9.61047
execTime = 0.00778134; time = 9.61825
execTime = 0.00794337; time = 9.62619
execTime = 0.00790151; time = 9.6341
execTime = 0.00780237; time = 9.6419
execTime = 0.00776437; time = 9.64966
execTime = 0.00789599; time = 9.65756
execTime = 0.00783706; time = 9.6654
execTime = 0.00983779; time = 9.67523
execTime = 0.0080071; time = 9.68324
execTime = 0.00803628; time = 9.69128
execTime = 0.00808037; time = 9.69936
execTime = 0.00810166; time = 9.70746
execTime = 0.00803129; time = 9.71549
execTime = 0.00797574; time = 9.72347
execTime = 0.00796803; time = 9.73143
execTime = 0.00786098; time = 9.73929
execTime = 0.00780833; time = 9.7471
execTime = 0.00789369; time = 9.755
execTime = 0.007862; time = 9.76286
execTime = 0.00806777; time = 9.77093
execTime = 0.00793451; time = 9.77886
execTime = 0.00792748; time = 9.78679
execTime = 0.0077767; time = 9.79457
execTime = 0.00796979; time = 9.80253
execTime = 0.00793228; time = 9.81047
execTime = 0.00776348; time = 9.81823
execTime = 0.00775697; time = 9.82599
execTime = 0.00773244; time = 9.83372
execTime = 0.00854417; time = 9.84226
execTime = 0.00808404; time = 9.85035
execTime = 0.00803435; time = 9.85838
execTime = 0.00790581; time = 9.86629
execTime = 0.00789131; time = 9.87418
execTime = 0.00770741; time = 9.88189
execTime = 0.00774185; time = 9.88963
execTime = 0.00796416; time = 9.89759
execTime = 0.00791739; time = 9.90551
execTime = 0.00801586; time = 9.91353
execTime = 0.00786685; time = 9.92139
execTime = 0.00969253; time = 9.93109
execTime = 0.00805894; time = 9.93914
execTime = 0.00811156; time = 9.94726
execTime = 0.00817957; time = 9.95544
execTime = 0.00783063; time = 9.96327
execTime = 0.00780329; time = 9.97107
execTime = 0.00779158; time = 9.97886
execTime = 0.00782764; time = 9.98669
execTime = 0.00786688; time = 9.99456
execTime = 0.00792144; time = 10.0025
execTime = 0.00835866; time = 10.0108
execTime = 0.00784258; time = 10.0187
execTime = 0.00783087; time = 10.0265
execTime = 0.0078432; time = 10.0344
execTime = 0.00784321; time = 10.0422
execTime = 0.0079229; time = 10.0501
execTime = 0.00793048; time = 10.058
execTime = 0.00794551; time = 10.066
execTime = 0.00792686; time = 10.0739
execTime = 0.00786664; time = 10.0818
execTime = 0.0101353; time = 10.0919
execTime = 0.00790319; time = 10.0998
execTime = 0.00789373; time = 10.1077
execTime = 0.00790487; time = 10.1156
execTime = 0.00794032; time = 10.1236
execTime = 0.00910219; time = 10.1327
execTime = 0.00795098; time = 10.1406
execTime = 0.00786292; time = 10.1485
execTime = 0.00799967; time = 10.1565
execTime = 0.00795615; time = 10.1644
execTime = 0.00794152; time = 10.1724
execTime = 0.00800804; time = 10.1804
execTime = 0.00806512; time = 10.1885
execTime = 0.00789569; time = 10.1963
execTime = 0.00792042; time = 10.2043
execTime = 0.0079588; time = 10.2122
execTime = 0.0078692; time = 10.2201
execTime = 0.00786797; time = 10.228
execTime = 0.00794236; time = 10.2359
execTime = 0.00794964; time = 10.2439
execTime = 0.00803179; time = 10.2519
execTime = 0.00790095; time = 10.2598
execTime = 0.00793437; time = 10.2677
execTime = 0.00801473; time = 10.2757
execTime = 0.00803365; time = 10.2838
execTime = 0.00795192; time = 10.2917
execTime = 0.00804428; time = 10.2998
execTime = 0.00805294; time = 10.3078
execTime = 0.00794054; time = 10.3158
execTime = 0.00792932; time = 10.3237
execTime = 0.0079537; time = 10.3316
execTime = 0.00803535; time = 10.3397
execTime = 0.0080274; time = 10.3477
execTime = 0.00807336; time = 10.3558
execTime = 0.00809754; time = 10.3639
execTime = 0.00822371; time = 10.3721
execTime = 0.00816062; time = 10.3803
execTime = 0.00816204; time = 10.3884
execTime = 0.00818077; time = 10.3966
execTime = 0.00819854; time = 10.4048
execTime = 0.00820479; time = 10.413
execTime = 0.00820576; time = 10.4212
execTime = 0.00818009; time = 10.4294
execTime = 0.00846999; time = 10.4379
execTime = 0.00825646; time = 10.4461
execTime = 0.00809153; time = 10.4542
execTime = 0.00814579; time = 10.4624
execTime = 0.00805731; time = 10.4704
execTime = 0.00824548; time = 10.4787
execTime = 0.00808039; time = 10.4867
execTime = 0.00884492; time = 10.4956
execTime = 0.0082148; time = 10.5038
execTime = 0.00824689; time = 10.512
execTime = 0.0081991; time = 10.5202
execTime = 0.00822046; time = 10.5285
execTime = 0.00827481; time = 10.5367
execTime = 0.00859886; time = 10.5453
execTime = 0.00880784; time = 10.5541
execTime = 0.00848611; time = 10.5626
execTime = 0.00894935; time = 10.5716
execTime = 0.00867995; time = 10.5803
execTime = 0.00878755; time = 10.5891
execTime = 0.00852879; time = 10.5976
execTime = 0.00867245; time = 10.6063
execTime = 0.00813873; time = 10.6144
execTime = 0.00809922; time = 10.6225
execTime = 0.00803268; time = 10.6305
execTime = 0.00800229; time = 10.6385
execTime = 0.00927488; time = 10.6478
execTime = 0.00925949; time = 10.6571
execTime = 0.00909426; time = 10.6662
execTime = 0.00902239; time = 10.6752
execTime = 0.00894431; time = 10.6841
execTime = 0.00881418; time = 10.6929
execTime = 0.00879217; time = 10.7017
execTime = 0.00876356; time = 10.7105
execTime = 0.00872829; time = 10.7192
execTime = 0.00874471; time = 10.728
execTime = 0.00874195; time = 10.7367
execTime = 0.00871567; time = 10.7454
execTime = 0.0087224; time = 10.7541
execTime = 0.00870532; time = 10.7628
execTime = 0.0085384; time = 10.7714
execTime = 0.00857686; time = 10.78
execTime = 0.008583; time = 10.7885
execTime = 0.00890691; time = 10.7975
execTime = 0.00857413; time = 10.806
execTime = 0.00855187; time = 10.8146
execTime = 0.00850198; time = 10.8231
execTime = 0.00843801; time = 10.8315
execTime = 0.00840474; time = 10.8399
execTime = 0.00838101; time = 10.8483
execTime = 0.00852751; time = 10.8568
execTime = 0.00841634; time = 10.8653
execTime = 0.00847083; time = 10.8737
execTime = 0.00857785; time = 10.8823
execTime = 0.00873864; time = 10.891
execTime = 0.00877817; time = 10.8998
execTime = 0.00876438; time = 10.9086
execTime = 0.00902856; time = 10.9176
execTime = 0.0091538; time = 10.9268
execTime = 0.00931717; time = 10.9361
execTime = 0.00943322; time = 10.9455
execTime = 0.00953589; time = 10.955
execTime = 0.00949951; time = 10.9645
execTime = 0.00979609; time = 10.9743
execTime = 0.009814; time = 10.9842
execTime = 0.00981155; time = 10.994
execTime = 0.0100436; time = 11.004
execTime = 0.0101479; time = 11.0142
execTime = 0.0110164; time = 11.0252
execTime = 0.0105545; time = 11.0357
execTime = 0.0106597; time = 11.0464
execTime = 0.0108764; time = 11.0573
execTime = 0.0109421; time = 11.0682
execTime = 0.01078; time = 11.079
execTime = 0.010688; time = 11.0897
execTime = 0.00993308; time = 11.0996
execTime = 0.00994583; time = 11.1096
execTime = 0.0115447; time = 11.1211
execTime = 0.0126244; time = 11.1337
execTime = 0.0120788; time = 11.1458
execTime = 0.0115322; time = 11.1573
execTime = 0.0109138; time = 11.1683
execTime = 0.0108234; time = 11.1791
execTime = 0.0109598; time = 11.19
execTime = 0.0117315; time = 11.2018
execTime = 0.0127623; time = 11.2145
execTime = 0.0132916; time = 11.2278
execTime = 0.0114106; time = 11.2392
execTime = 0.0113749; time = 11.2506
execTime = 0.0113268; time = 11.2619
execTime = 0.0116206; time = 11.2736
execTime = 0.0119325; time = 11.2855
execTime = 0.0125988; time = 11.2981
execTime = 0.012352; time = 11.3104
execTime = 0.0122605; time = 11.3227
execTime = 0.0122021; time = 11.3349
execTime = 0.0121189; time = 11.347
execTime = 0.0122694; time = 11.3593
execTime = 0.011985; time = 11.3713
execTime = 0.0122233; time = 11.3835
execTime = 0.0123708; time = 11.3959
execTime = 0.0124822; time = 11.4083
execTime = 0.0126318; time = 11.421
execTime = 0.0121416; time = 11.4331
execTime = 0.0121393; time = 11.4453
execTime = 0.0127865; time = 11.458
execTime = 0.0122477; time = 11.4703
execTime = 0.0122683; time = 11.4826
execTime = 0.0124819; time = 11.495
execTime = 0.0125966; time = 11.5076
execTime = 0.0123268; time = 11.52
execTime = 0.0123796; time = 11.5323
execTime = 0.012512; time = 11.5449
execTime = 0.0126245; time = 11.5575
execTime = 0.0128585; time = 11.5703
execTime = 0.0124017; time = 11.5827
execTime = 0.0126519; time = 11.5954
execTime = 0.0126698; time = 11.6081
execTime = 0.0128269; time = 11.6209
execTime = 0.01293; time = 11.6338
execTime = 0.0131284; time = 11.647
execTime = 0.0134013; time = 11.6604
execTime = 0.0132282; time = 11.6736
execTime = 0.0133203; time = 11.6869
execTime = 0.0132453; time = 11.7001
execTime = 0.0132577; time = 11.7134
execTime = 0.0128012; time = 11.7262
execTime = 0.0148966; time = 11.7411
execTime = 0.0127612; time = 11.7539
execTime = 0.0131415; time = 11.767
execTime = 0.0133605; time = 11.7804
execTime = 0.0124996; time = 11.7929
execTime = 0.0135645; time = 11.8064
execTime = 0.0134382; time = 11.8199
execTime = 0.0135087; time = 11.8334
execTime = 0.013351; time = 11.8467
execTime = 0.0134271; time = 11.8602
execTime = 0.0136411; time = 11.8738
execTime = 0.0135699; time = 11.8874
execTime = 0.0139861; time = 11.9014
execTime = 0.0137583; time = 11.9151
execTime = 0.0140618; time = 11.9292
execTime = 0.0141937; time = 11.9434
execTime = 0.0140553; time = 11.9574
execTime = 0.0144386; time = 11.9719
execTime = 0.0145468; time = 11.9864
execTime = 0.0146769; time = 12.0011
execTime = 0.01465; time = 12.0157
execTime = 0.0147806; time = 12.0305
execTime = 0.0152517; time = 12.0458
execTime = 0.0151892; time = 12.061
execTime = 0.0151872; time = 12.0761
execTime = 0.0153259; time = 12.0915
execTime = 0.0150799; time = 12.1065
execTime = 0.0148104; time = 12.1214
execTime = 0.0145865; time = 12.1359
execTime = 0.0150032; time = 12.1509
execTime = 0.0146223; time = 12.1656
execTime = 0.0143418; time = 12.1799
execTime = 0.0140544; time = 12.194
execTime = 0.0145514; time = 12.2085
execTime = 0.0143261; time = 12.2228
execTime = 0.0144863; time = 12.2373
execTime = 0.0140982; time = 12.2514
execTime = 0.0135205; time = 12.2649
execTime = 0.0139575; time = 12.2789
execTime = 0.0141974; time = 12.2931
execTime = 0.0139722; time = 12.3071
execTime = 0.0137938; time = 12.3209
execTime = 0.0144626; time = 12.3353
execTime = 0.0137452; time = 12.3491
execTime = 0.0132978; time = 12.3624
execTime = 0.0129106; time = 12.3753
execTime = 0.0125439; time = 12.3878
execTime = 0.0125302; time = 12.4004
execTime = 0.0121667; time = 12.4125
execTime = 0.0126425; time = 12.4252
execTime = 0.0131456; time = 12.4383
execTime = 0.0134173; time = 12.4517
execTime = 0.0138149; time = 12.4655
execTime = 0.0151234; time = 12.4807
execTime = 0.0157283; time = 12.4964
execTime = 0.0169725; time = 12.5134
execTime = 0.0179323; time = 12.5313
execTime = 0.0185149; time = 12.5498
execTime = 0.0178594; time = 12.5677
execTime = 0.0182252; time = 12.5859
execTime = 0.0176096; time = 12.6035
execTime = 0.0168649; time = 12.6204
execTime = 0.0167819; time = 12.6372
execTime = 0.0154984; time = 12.6527
execTime = 0.0152109; time = 12.6679
execTime = 0.0145592; time = 12.6824
execTime = 0.0157503; time = 12.6982
execTime = 0.0156334; time = 12.7138
execTime = 0.0161383; time = 12.73
execTime = 0.0155918; time = 12.7455
execTime = 0.0163796; time = 12.7619
execTime = 0.0163408; time = 12.7783
execTime = 0.015644; time = 12.7939
execTime = 0.0157487; time = 12.8097
execTime = 0.0161123; time = 12.8258
execTime = 0.0159795; time = 12.8417
execTime = 0.0151874; time = 12.8569
execTime = 0.0152585; time = 12.8722
execTime = 0.015221; time = 12.8874
execTime = 0.0146732; time = 12.9021
execTime = 0.0142428; time = 12.9163
[Finished in 27.9s]

1359 / 27.9 = 48.709
